Id,SalePrice
1744,304722.25031670986
1745,199556.51104843675
1746,188030.43709096755
1747,216859.59012645105
1748,226736.00764579055
1749,152670.71314776983
1750,124952.92384344435
1751,268100.96389523736
1752,115958.71967537179
1753,145461.50232637735
1754,194835.7728911706
1755,167851.9713960798
1756,134279.24458234312
1757,118609.86905024809
1758,146142.7136029971
1759,157878.4424394719
1760,166029.2577131449
1761,139531.67013579304
1762,170188.38996556113
1763,182139.05173292864
1764,109448.08149943678
1765,159051.57767176296
1766,187400.63259194267
1767,232252.9947175249
1768,137646.34344634556
1769,182436.88499350753
1770,165454.3918845279
1771,107133.67272593397
1772,131348.203208876
1773,124224.72310887664
1774,135714.43264933868
1775,144785.3562850333
1776,125084.74924364522
1777,109826.53655819199
1778,140413.61830672986
1779,121941.0932044578
1780,188526.0199141144
1781,122286.28069995338
1782,89249.58646652091
1783,145269.57455211447
1784,102328.43040985471
1785,114171.49886047508
1786,129044.49369353363
1787,175191.77083417308
1788,69659.65037849257
1789,95691.67894485287
1790,76249.63983625501
1791,197936.24096492017
1792,155807.18300295275
1793,134716.9157401991
1794,159648.63966337018
1795,126863.54288892941
1796,141930.10486576837
1797,118094.1481741852
1798,115886.72172703056
1799,106494.90171432575
1800,123534.06202035878
1801,121316.35560544569
1802,135775.21689933448
1803,145891.87388030457
1804,137475.73577387497
1805,143219.36285519134
1806,131486.30926070467
1807,134683.33121720122
1808,122499.67399025962
1809,115535.82733407698
1810,136541.46143479607
1811,96367.67717402666
1812,89946.62532695479
1813,119264.22382163213
1814,96046.16182212102
1815,57945.93810227132
1816,110925.10713631933
1817,102429.60083890043
1818,148874.65962313287
1819,129102.2675247224
1820,76897.56322929534
1821,123834.32100543585
1822,155175.64367496572
1823,55903.7545347942
1824,127371.42239146798
1825,131668.63996906468
1826,104634.62654680919
1827,94033.6358068418
1828,133028.43751991677
1829,130834.54980682992
1830,140173.60619871528
1831,132765.6748282847
1832,75301.83862556604
1833,148283.82751560523
1834,136528.54614313794
1835,109615.95659468154
1836,120343.15896155861
1837,81640.31958528464
1838,120497.70867690408
1839,121164.14297979733
1840,132132.04539011986
1841,120891.17745722563
1842,91464.59906200712
1843,119650.90838323817
1844,144536.29925839914
1845,132277.82700083472
1846,155526.42421719336
1847,156197.31608153958
1848,58007.3499965969
1849,115798.20898986462
1850,113207.66459497628
1851,147831.64869429255
1852,127302.14916150426
1853,124571.24043663875
1854,168732.14871756584
1855,145235.0257156775
1856,223683.5659718542
1857,131394.3164156256
1858,136828.21518980453
1859,120638.15021603041
1860,146852.015560909
1861,121602.95389678415
1862,357932.3875470672
1863,355428.8342724593
1864,355450.5286499832
1865,322810.96189523156
1866,324977.05706652964
1867,234622.2617705826
1868,288747.9339335725
1869,211385.88542009538
1870,228274.02408698856
1871,251044.60682712772
1872,182955.33833219402
1873,225938.35102976885
1874,146856.3265366833
1875,191451.7653738313
1876,188948.20853797626
1877,204432.29286368276
1878,202433.95241949643
1879,120086.95175480956
1880,132983.05471559666
1881,237163.81261660278
1882,252037.67969390852
1883,182063.94641006316
1884,197562.19187525535
1885,227405.6282820369
1886,275336.18959852174
1887,219007.23240652378
1888,277785.57002887
1889,170478.90028349095
1890,113480.68384715331
1891,141878.34484706915
1892,98148.50324404587
1893,119054.57543963597
1894,121531.22551913752
1895,122540.39818141518
1896,122159.4651498009
1897,113061.96628063639
1898,124589.57803147855
1899,154798.71897163676
1900,148424.07626362194
1901,146999.95651639588
1902,117185.19964109006
1903,210689.08561935718
1904,123805.68172501796
1905,191021.28433847753
1906,141154.46347664003
1907,191694.05863016815
1908,117207.2004653319
1909,143716.88861302327
1910,130110.59868536313
1911,187744.6714838759
1912,279555.01347909356
1913,145388.7901909148
1914,76684.09883105337
1915,268722.19066631433
1916,33753.60106968038
1917,245280.06471111087
1918,144039.6070965956
1919,183787.57394549088
1920,147701.5511216529
1921,356842.0881796762
1922,298457.34318303666
1923,230176.88796293494
1924,226028.03234092885
1925,196501.89151270056
1926,349446.9732775871
1927,133963.91642369388
1928,160212.90679998058
1929,123076.62519821491
1930,127790.79422131873
1931,143309.22166257727
1932,138266.15940680008
1933,166088.41768577875
1934,174855.92410098138
1935,169202.88640652143
1936,179810.8914364907
1937,179727.96151587463
1938,172955.69583513186
1939,222820.99836818053
1940,182182.0372646953
1941,168593.57108668648
1942,187644.7667838176
1943,202810.51604682478
1944,327532.52914749086
1945,338451.4645390898
1946,90323.03655499342
1947,243066.79819920534
1948,168374.80028395748
1949,251101.01053444948
1950,197054.58303930087
1951,252207.46304781552
1952,216109.48208741916
1953,181169.93223929196
1954,181370.03867800365
1955,131064.35597489456
1956,367778.22982419346
1957,149757.50507315426
1958,308546.60461985046
1959,140864.5833955044
1960,109408.15411594074
1961,122641.77629572334
1962,106635.25815534157
1963,115358.86550564229
1964,107754.26545949299
1965,148865.52444902514
1966,145619.0868820535
1967,273570.74184709234
1968,392105.3703835546
1969,341684.92409386823
1970,353571.27648558223
1971,481281.62224899675
1972,356508.3981381172
1973,284024.1241707651
1974,318114.9446823589
1975,655016.1814038475
1976,265145.45588274294
1977,326845.5600649993
1978,322890.95702604536
1979,304751.73016353155
1980,182662.7393143039
1981,304497.73038824473
1982,210797.45227376168
1983,196790.34141672085
1984,170540.72833216577
1985,222454.56550483577
1986,213527.95169300865
1987,191750.78526822376
1988,183495.8860730542
1989,205089.73869916666
1990,222341.20676679397
1991,217523.8202242306
1992,214463.7997949963
1993,189142.11440319548
1994,227295.1453616119
1995,184548.73592498753
1996,243708.61357499438
1997,303198.2635308325
1998,280353.6270610182
1999,270041.14579419617
2000,316492.93506836426
2001,309906.4986469887
2002,245522.56767877346
2003,260365.11217076518
2004,293686.615690253
2005,228998.95730167234
2006,221090.0476960801
2007,262341.576348477
2008,219970.87752167237
2009,196936.45358247805
2010,203092.71291594955
2011,146441.14217268606
2012,181869.55678559485
2013,174005.12429075595
2014,187654.98415687282
2015,194165.91189658255
2016,190643.00132936242
2017,198932.18702166106
2018,121789.42881220649
2019,142878.01182351293
2020,104306.3183730807
2021,97984.43221404821
2022,182624.07062672
2023,139938.7878627146
2024,289170.311061121
2025,365517.07303976984
2026,178062.49106107582
2027,162337.43178335828
2028,148150.08676910953
2029,169497.90241376808
2030,265249.9643571685
2031,235693.47557989563
2032,247689.72005246123
2033,249072.8639571074
2034,180680.82183902807
2035,214332.41702180146
2036,216809.850511369
2037,221368.4180893137
2038,339449.4758646698
2039,210378.5517573191
2040,295458.81442474906
2041,293876.152524927
2042,204305.9533884981
2043,184163.56018537065
2044,176129.73080715426
2045,216945.848871491
2046,146243.6940912929
2047,139184.0625937585
2048,150515.59570944353
2049,145330.83116302
2050,177955.50288434603
2051,114104.77625526329
2052,119994.5944095557
2053,154907.8456648903
2054,102810.4070770834
2055,140788.99551408264
2056,158242.05761167797
2057,114006.72760384216
2058,203129.70411588432
2059,131078.19194130067
2060,175728.86212527618
2061,177240.87664805885
2062,118814.77190665487
2063,119065.17773202473
2064,125480.29011287354
2065,113661.48496312612
2066,160897.114188996
2067,118802.1064750486
2068,144847.8721133179
2069,82331.26167673856
2070,111033.12894306646
2071,95681.51258952344
2072,137872.91430146692
2073,137810.62828027154
2074,193779.31673194506
2075,142157.49040550512
2076,114198.195422251
2077,151237.60229017926
2078,118999.91126895798
2079,142181.62866764987
2080,124239.43288010136
2081,124309.27343865558
2082,106994.7042135552
2083,135745.45854625155
2084,111050.73792680874
2085,118761.86365522366
2086,114460.85160010467
2087,129153.97777265159
2088,96332.08230859457
2089,90472.13542247625
2090,128603.2954655228
2091,97438.7452329667
2092,124646.70956794727
2093,109062.46958479333
2094,115760.10492475217
2095,147100.91118900612
2096,90156.71948549766
2097,101536.82003884125
2098,138645.69147917224
2099,59540.9143984356
2100,68843.93663364023
2101,106357.80144584636
2102,143140.15232540615
2103,99970.94315646563
2104,138258.7011727056
2105,123926.71960914337
2106,57610.560597353244
2107,190987.7503630008
2108,115743.40837208196
2109,105976.27704503282
2110,112561.42059281704
2111,161108.339461473
2112,121817.72875457845
2113,120904.70337898334
2114,129006.45994368586
2115,156814.56148441404
2116,114820.62506974596
2117,134406.83253122892
2118,125785.65064002557
2119,121483.74750650417
2120,129906.5784387844
2121,inf
2122,110226.68532518306
2123,87508.11543606654
2124,154288.79830481202
2125,131677.66169450004
2126,142910.70945863353
2127,153353.55751494746
2128,127292.96818321043
2129,89035.65950592222
2130,121272.32633274689
2131,147179.93608597456
2132,112471.24425064187
2133,127158.59578472648
2134,129926.11186450461
2135,107028.56421535694
2136,65324.78128366661
2137,100460.00566493708
2138,138570.27006513975
2139,158278.14864000684
2140,139690.92361633232
2141,178045.51041297763
2142,124401.69645683924
2143,147822.14137801976
2144,115785.05419972648
2145,147644.35537855563
2146,166348.8798841904
2147,136027.35010564106
2148,141234.15359573002
2149,161705.17999118587
2150,224266.03272951665
2151,126897.2574980001
2152,166868.6630816031
2153,182051.4888361874
2154,100118.2456544816
2155,137163.48430405874
2156,258599.08833034814
2157,234134.41916285254
2158,234976.71812851477
2159,220484.457528747
2160,192139.0710637703
2161,253081.7716089213
2162,363589.85497368214
2163,369617.0034539022
2164,257390.52254314694
2165,203194.73803268332
2166,156452.1702013487
2167,212520.65790365002
2168,191722.97980470743
2169,188601.55387835443
2170,203653.3021525914
2171,162649.31187484512
2172,131526.5558014335
2173,171430.67736541762
2174,218334.19751400166
2175,291803.8364256902
2176,289440.09331851505
2177,230832.61896600912
2178,216680.9373574752
2179,140429.76373697782
2180,184805.1924502066
2181,190936.42194046537
2182,219992.93846684886
2183,192884.55570381603
2184,114493.79857944144
2185,132894.11779897712
2186,154845.15510343196
2187,171392.51181134477
2188,164032.90844447893
2189,299151.00471102
2190,71394.56478543894
2191,77170.67203829538
2192,86293.35760970664
2193,107305.99583086191
2194,111806.90984612696
2195,102874.40676304426
2196,102393.42698555467
2197,116817.6725249892
2198,166786.80598951204
2199,200640.3674003963
2200,130469.75077247049
2201,131729.8656279107
2202,202253.86814160264
2203,120562.98816491062
2204,150024.25050148353
2205,104473.35895101393
2206,123216.8262232763
2207,196284.44664490788
2208,245799.4298578778
2209,186131.98978023764
2210,123183.39925531278
2211,117965.44301976105
2212,132154.20565176767
2213,112739.94737263965
2214,134835.64867552053
2215,106097.19780879987
2216,143786.73768152905
2217,67829.70341121107
2218,99666.45766036569
2219,89400.07591730122
2220,79704.21175382077
2221,270685.75262453064
2222,244251.53223483957
2223,289080.9909128826
2224,223208.974893018
2225,118402.44010537243
2226,173467.94536707722
2227,208408.738076551
2228,267712.6248221617
2229,251271.52581465937
2230,146864.51555084102
2231,215275.56333258754
2232,186769.27501273114
2233,178388.69550835743
2234,255684.18160377062
2235,218804.6055371165
2236,261737.00339423958
2237,314761.9437318147
2238,200685.08767306575
2239,116465.50736590169
2240,154365.97530117977
2241,150120.5397193279
2242,125736.93777498948
2243,134754.77359942885
2244,112255.96475730622
2245,105635.2933972031
2246,137686.2965694629
2247,132161.27156714388
2248,123288.50225947215
2249,126237.64720863414
2250,131345.18124091678
2251,93658.3315173738
2252,174248.70507097905
2253,155735.69034640348
2254,176268.91329407934
2255,183615.15195980217
2256,176753.14963370448
2257,207722.01192620333
2258,173568.9974097573
2259,177670.55054784537
2260,128721.13616304971
2261,187081.47596132322
2262,186864.21934002682
2263,356749.0781208219
2264,513021.7760841874
2265,150647.90253329295
2266,257586.1578894311
2267,303732.9904986393
2268,399883.63983675407
2269,159560.3188578418
2270,203370.67788451302
2271,215900.64373959272
2272,243382.74693164334
2273,168512.34433716335
2274,175471.61809224074
2275,159836.97913851473
2276,205874.7392594472
2277,186762.0836363533
2278,145365.4417800294
2279,126165.72682220656
2280,113823.9389938255
2281,167149.24249490394
2282,177771.86795499732
2283,118388.4461181449
2284,123570.36456069288
2285,140523.6557593264
2286,122774.20769243935
2287,346400.8794385516
2288,263196.2442032584
2289,326398.55934736604
2290,402083.6917634272
2291,318404.94594745897
2292,421116.45045545045
2293,437919.9214633447
2294,366426.99804483843
2295,468243.9244625422
2296,248051.00295335735
2297,329700.49339059234
2298,324218.68951323983
2299,355559.2111389305
2300,301230.30275511596
2301,313159.05563152477
2302,240428.23748645865
2303,245605.16317748715
2304,240102.30622095166
2305,191787.2710551413
2306,185807.73388119566
2307,198062.25988263905
2308,218461.94571896008
2309,263224.193464084
2310,205804.3026375885
2311,199950.7882082981
2312,183187.7142198188
2313,180548.37354731862
2314,184921.13186771664
2315,187959.22101571047
2316,210382.9532024169
2317,189968.65053341704
2318,185695.4555982015
2319,191680.6222240177
2320,192731.4091767096
2321,240320.2441014412
2322,199896.7888335702
2323,187200.60638989144
2324,201107.16722381278
2325,224612.46778684793
2326,188011.8727058314
2327,208851.66780403187
2328,229951.76913721368
2329,191303.18290402927
2330,184384.23246494515
2331,337352.90658579295
2332,377814.4579038639
2333,315678.3216026113
2334,241990.63788922707
2335,273005.99961173936
2336,276631.10393714777
2337,197423.3700312209
2338,265286.9390621385
2339,228054.85101865276
2340,381883.3135156791
2341,222104.5083801608
2342,240878.0756765382
2343,232523.80512156707
2344,216962.08439951207
2345,230586.5579077933
2346,216015.33467214069
2347,195617.75504038768
2348,247057.92524134222
2349,173955.42562474575
2350,318154.08298156905
2351,246875.98800444696
2352,258191.96164565303
2353,242164.5435055643
2354,137496.8703741525
2355,145721.36886935556
2356,156821.53912725026
2357,197536.06924775793
2358,192848.06232668826
2359,130524.28045875227
2360,122749.58884209873
2361,144429.8989495662
2362,259647.4478408605
2363,145037.7168978771
2364,170404.39798540252
2365,231356.9750617134
2366,208529.59752249898
2367,231245.8404924725
2368,210950.5379758428
2369,216886.94951620128
2370,173025.98156384117
2371,158697.07458831475
2372,198156.50191422127
2373,309710.9795925205
2374,307256.66029148723
2375,236339.35298662187
2376,278526.6214855237
2377,334306.60919798695
2378,159303.04613294077
2379,201682.48861686868
2380,165890.23511286976
2381,174689.7051778782
2382,229282.0650121416
2383,204372.6612292502
2384,246504.42681770455
2385,175002.48633668365
2386,137882.29538277187
2387,131255.23125428098
2388,112963.251581679
2389,118526.5988615788
2390,147136.64933897794
2391,139743.28495986093
2392,113896.6377109068
2393,179706.1303981725
2394,133308.21481416916
2395,207401.6218685254
2396,150449.10027407543
2397,218469.03598973324
2398,131342.01059798384
2399,65332.150564370284
2400,70032.49617193302
2401,125017.93800062407
2402,137478.36615393078
2403,142103.5214545392
2404,157844.69112906983
2405,164289.2854446233
2406,146473.46786374712
2407,131388.8264587362
2408,160931.95943047976
2409,119631.37951679932
2410,184662.37912215997
2411,110913.3752752146
2412,146708.3158878248
2413,121250.96090634885
2414,143899.28985910295
2415,132115.538863415
2416,121059.97424715095
2417,137152.37405879184
2418,132322.8942079651
2419,122406.68315154666
2420,119642.55376010561
2421,108529.6882850386
2422,102577.04396258836
2423,110046.95958491992
2424,157091.43753851746
2425,186497.24775250195
2426,121505.47261448456
2427,115875.92243765832
2428,178870.87074221013
2429,116269.5104637153
2430,134177.5557446669
2431,107432.40072583096
2432,141561.49379091684
2433,136672.64890426164
2434,128170.30542441385
2435,140221.75212960548
2436,120407.3678956202
2437,109350.06155589013
2438,125817.5039192245
2439,111323.25986451785
2440,124650.31296751968
2441,101770.7192352878
2442,101057.96170085209
2443,140037.2428339396
2444,137695.3735921074
2445,97419.76118360295
2446,133914.7302939486
2447,194428.05499214225
2448,135449.56158201303
2449,119632.9054846652
2450,146615.61353735655
2451,122315.88810999
2452,175579.19554857406
2453,101822.36063060565
2454,120923.06704116202
2455,119004.95450382898
2456,137153.53899812416
2457,130352.88102254912
2458,131249.80969389362
2459,109759.06564682364
2460,149543.60969805665
2461,129329.83658327285
2462,132087.90134918844
2463,130578.70062175026
2464,167387.6359735675
2465,137505.5128128615
2466,118865.83326966813
2467,156235.8694946718
2468,83921.1460611303
2469,74815.56022012612
2470,195997.14130622096
2471,216911.46149656814
2472,143513.81070644732
2473,106419.54052148493
2474,69516.58331820629
2475,227869.24364168962
2476,108342.98745410718
2477,117650.01732589188
2478,146644.3371765449
2479,98600.36866106161
2480,151290.59894065588
2481,126003.86608987534
2482,133148.41239099897
2483,109870.40506680882
2484,125303.41801446282
2485,133334.13271785283
2486,140533.74491976792
2487,166854.19695061294
2488,185444.41768251325
2489,150910.0002499326
2490,149506.32004083513
2491,107135.6235824116
2492,196832.4730646597
2493,158337.9348450935
2494,138565.83065966488
2495,83913.33056615961
2496,239751.22141935182
2497,155277.0207937224
2498,107296.92349496654
2499,87454.7933860249
2500,118285.56385019422
2501,142511.9208247651
2502,138889.11404976636
2503,93549.28447611348
2504,142330.44674575608
2505,221221.57742131376
2506,265628.96795863233
2507,295953.1481639972
2508,266696.48715470766
2509,221031.6107535681
2510,223987.7167396487
2511,177087.58429563916
2512,198608.7152164164
2513,232778.6833934907
2514,306256.4345457442
2515,141949.0136733738
2516,179608.41028146388
2517,141915.13189264233
2518,152525.2380087148
2519,216130.67912260367
2520,212612.12899595342
2521,188642.62387119097
2522,224516.26210314833
2523,119592.95151083134
2524,135063.41342087957
2525,144484.77725636197
2526,133969.70562393885
2527,120154.66931020899
2528,129472.74647457432
2529,134879.12722488798
2530,127101.1879513633
2531,241276.12162728628
2532,222333.14931481658
2533,198170.2623322239
2534,233333.1325051972
2535,282730.4705573111
2536,233229.12536268192
2537,226971.89208835032
2538,189172.93386839048
2539,194917.86049797124
2540,185100.08695558386
2541,188562.43158870548
2542,161518.70668059544
2543,112868.23569619113
2544,114108.14291588748
2545,129893.2416421819
2546,126379.64113617422
2547,148878.9234878192
2548,164884.74493260385
2549,156180.87057594376
2550,1039236.1256776893
2551,146756.65501433742
2552,139155.56434184368
2553,76410.77858527155
2554,85917.75225754188
2555,125358.50450005333
2556,99920.77675877287
2557,103081.3776685383
2558,131800.6487282928
2559,117496.92091886402
2560,143113.13441938322
2561,144375.1963853133
2562,122975.40439358682
2563,126901.30415569566
2564,190099.08614564556
2565,131902.7021817171
2566,132889.52360194238
2567,121490.53618544537
2568,181557.81247547857
2569,213002.67427135108
2570,123141.56957823996
2571,165220.5637327588
2572,157521.09895745362
2573,199044.7035036679
2574,331835.6806887396
2575,143564.11364103213
2576,116597.52420495256
2577,119300.96400347578
2578,97187.70203722674
2579,61041.92339513779
2580,103512.85060885015
2581,117776.52853316804
2582,134561.42790246024
2583,255569.41188592018
2584,183962.92650950127
2585,188737.68240727964
2586,213156.49749230922
2587,200293.02764858722
2588,145274.99506266156
2589,158270.91751202458
2590,217709.92863888296
2591,238325.33630848207
2592,215454.9515928869
2593,251660.292440564
2594,197010.26077921016
2595,213638.51069245028
2596,302101.2983064381
2597,190585.08018974576
2598,299790.7454117728
2599,342796.9860572613
2600,95247.60783668605
2601,148070.27179030358
2602,92821.81811937154
2603,101685.94184715346
2604,94503.29041318793
2605,92755.28394283849
2606,144570.7895956873
2607,233993.58714977713
2608,188814.15086950437
2609,180356.93510691746
2610,109285.19579290992
2611,99487.94692234686
2612,160245.5168621273
2613,138160.6154632413
2614,123387.52433502823
2615,167222.72529439774
2616,154110.9553578346
2617,174115.11327160694
2618,192425.2112766703
2619,196386.88515234296
2620,188186.92029886734
2621,175295.7757034089
2622,180530.7092758155
2623,235149.00312698033
2624,318479.1889000791
2625,277469.89286736364
2626,185844.6839667717
2627,161817.69006307362
2628,410756.44174864783
2629,487407.6531012916
2630,351021.45355962974
2631,467490.7769904275
2632,397697.81842176075
2633,266044.38836622075
2634,396854.86139726016
2635,164598.34686424726
2636,183404.96523296484
2637,184435.49246252532
2638,271964.86663620296
2639,184563.41603745476
2640,155247.63802429257
2641,106860.89358371601
2642,179606.7295171777
2643,113881.14326447199
2644,127067.90010312706
2645,124088.96677364164
2646,106624.00859993836
2647,116168.99582719717
2648,147093.79616384432
2649,156921.96650113974
2650,145701.38437502217
2651,146686.84082856562
2652,391836.0729106098
2653,246959.78216068394
2654,240377.40470513428
2655,372118.8958139313
2656,330604.68916002376
2657,334976.5936522557
2658,290519.213431132
2659,302476.1600838605
2660,359819.83817149064
2661,322972.5505357191
2662,332518.34231911
2663,285798.552457053
2664,258645.8810512404
2665,299392.01434323145
2666,265535.56306702184
2667,188743.02609143217
2668,195070.1282694304
2669,188319.6795514904
2670,292209.7388423306
2671,198657.26904070185
2672,205921.68789729816
2673,200430.7492311499
2674,203401.18492524736
2675,175225.35127695033
2676,209803.0454967091
2677,202455.01482885846
2678,265705.9818457181
2679,276976.0203419353
2680,270740.6144216744
2681,397247.9445732022
2682,323274.86091745796
2683,546749.7780523265
2684,308578.52362626116
2685,344152.033734018
2686,253690.22001309696
2687,295351.0913317352
2688,224959.87378025672
2689,209391.66870533643
2690,420013.47295855
2691,185172.07397233267
2692,140477.67946931976
2693,208143.1099330692
2694,145132.58335308466
2695,201314.31296646633
2696,192718.67543007276
2697,178898.80630052762
2698,209380.43006848943
2699,165321.35399466555
2700,150830.294154349
2701,173757.86550945256
2702,125754.11274383913
2703,150308.68955976324
2704,137751.7654819905
2705,114707.25024510035
2706,120640.29664525282
2707,140060.31147406978
2708,124065.64091497878
2709,104582.22274566283
2710,127027.25371514808
2711,194983.53688853528
2712,367320.75294779975
2713,174380.53884267117
2714,161443.58288667726
2715,157370.3595323118
2716,157426.8423413351
2717,192392.54892451304
2718,230027.04934586532
2719,161492.3540291266
2720,199490.0256189234
2721,135835.97979429178
2722,171234.16782397378
2723,156515.56734891576
2724,129711.02291951493
2725,130621.48385804714
2726,143647.18478297483
2727,164147.72295699536
2728,200102.3061932875
2729,151079.18746038017
2730,144040.0106151541
2731,144032.3096156204
2732,124460.03264400492
2733,157072.44963198976
2734,146837.75304153268
2735,132894.35543417823
